content,title,description,time
"Vụ tai nạn xảy ra lúc 16h ngày 9/9 trên quốc lộ 1 đoạn qua xã Tân Đức (Hàm Tân, Bình Thuận) giữa xe khách giường nằm và xe đầu kéo làm 2 người tử vong tại chỗ.Theo thông tin ban đầu, vào thời điểm trên, xe giường nằm mang biển kiểm soát Khánh Hòa đang lưu thông theo hướng bắc - nam. Khi đến đoạn đường trên, xe bất ngờ va chạm với ôtô đầu kéo biển kiểm soát Hải Phòng chạy hướng ngược lại.Cú va chạm mạnh làm xe khách văng xuống lề đường lật ngang. Hai hành khách trên xe văng ra khỏi xe tử vong tại chỗ. Nhiều người bị thương bò ra ngoài được người dân đưa đi cấp cứu.Công an huyện Hàm Tân sau đó có mặt tại hiện trường điều tiết giao thông, khám nghiệm, điều tra nguyên nhân tai nạn.Tối cùng ngày, cảnh sát vẫn chưa xác định được danh tính nạn nhân tử vong và số người bị thương được đưa đi cấp cứu.","Xe giường nằm va chạm với xe đầu kéo, 2 người tử vong tại chỗ","
Xe giường nằm đang lưu thông đến địa phận tỉnh Bình Thuận bất ngờ va chạm với xe đầu kéo. Hai người trên xe khách văng xuống đường tử vong.
","
19:00 09/09/2017
"
"Ngày 10/9, Phòng Quản lý phương tiện và người lái, Sở GTVT tỉnh Bình Thuận, cho biết không thể xác định chính xác tốc độ của xe khách giường nằm lúc xảy ra tai nạn làm 2 người chết vào chiều hôm qua (9/9).Theo đó, thiết bị giám sát hành trình của xe khách mang biển kiểm soát tỉnh Khánh Hòa truyền dữ liệu về chập chờn. Lúc 16h03, dữ liệu tốc độ của xe khách giường nằm truyền về là 78 km/h, sau đó là 0 km/h. Cùng thời điểm, xe đầu kéo chạy với tốc độ hơn 40 km/h còn ở địa phận Đồng Nai, cách xa nơi xảy ra tai nạn. Khoảng hơn 10 phút sau thì xảy va chạm giữa 2 xe.""Hộp đen của xe khách chạy khoảng hơn 20 km mới truyền dữ liệu về 1 lần nên lúc xảy ra tai nạn không xác định được tốc độ"", cán bộ Sở GTVT tỉnh Bình Thuận cho biết.Trước đó, khoảng 16h20 ngày 9/9, xe khách giường nằm mang biển kiểm soát tỉnh Khánh Hòa do tài xế Nguyễn Văn Tánh (30 tuổi, ngụ tại Trảng Bom, Đồng Nai) cầm lái chạy theo hướng bắc - nam.Khi đến địa phận xã Tân Đức (Hàm Tân, Bình Thuận) thì bất ngờ va chạm với xe đầu kéo mang biển kiểm soát Hải Phòng do tài xế Dương Văn Huyên (ngụ tại Hưng Yên) cầm lái, chạy theo hướng ngược lại.Xe đầu kéo đâm mạnh vào hông xe khách giường nằm làm xe này lao xuống lề lật nghiêng, hư hỏng nặng. Hai hành khách là Thuận Văn Năng (19 tuổi, ngụ tại Bắc Bình, Bình Thuận) và Lê Khắc Long (32 tuổi, ngụ tại Hà Tĩnh) văng xuống đường tử vong tại chỗ. Vụ tai nạn còn làm 16 người khác bị thương được đưa đi cấp cứu.","Bí ẩn vụ xe đầu kéo húc văng xe khách, khiến 2 người chết","
Lúc 16h03, dữ liệu tốc độ của xe khách truyền về là 78 km/h, sau đó còn 0 km/h; lúc này, xe đầu kéo chạy 40 km/h, cách xa nơi xảy ra tai nạn. Khoảng 10 phút sau, 2 xe xảy va chạm.
","
11:18 10/09/2017
"
"Chiều 10/9, người đàn ông tên Quyền, khoảng 40 tuổi lái xe máy mang biển kiểm soát TP.HCM chạy trên đường số 4 hướng đi đường Trần Đại Nghĩa (TP.HCM).Đến giao lộ với đường Trần Đại Nghĩa, huyện Bình Chánh, xe máy của ông Quyền xảy ra va chạm với xe máy mang biển kiểm soát tỉnh Kon Tum do 3 thanh niên chở nhau đang chạy cắt ngang đường, hướng từ đường Võ Trần Chí đi quốc lộ 1.Tai nạn khiến ông Quyền ngã xuống đường, tử vong tại chỗ. Ba thanh niên trên xe máy còn lại bị thương được người dân đưa đến bệnh viện cấp cứu.Do các phương tiện gặp nạn nằm chắn ngang đường, nhiều người dân hiếu kì theo dõi vụ việc khiến xe cộ qua khu vực gặp nhiều khó khăn.Nhận tin báo, lực lượng chức năng huyện Bình Chánh đã có mặt xử lý tai nạn, điều tiết giao thông qua khu vực xảy ra tai nạn.","Va chạm xe ở Sài Gòn, 1 người chết 3 người bị thương","
Người đàn ông khoảng 40 tuổi chạy xe máy trên đường ở TP.HCM thì xảy ra va chạm với một xe khác. Tai nạn làm người này tử vong tại chỗ và 3 người khác bị thương.
","
18:25 10/09/2017
"
"Vụ tai nạn xảy ra lúc 14h50 ngày 11/9 trên quốc lộ 39, đoạn qua địa phận xã Chương Dương, huyện Đông Hưng, tỉnh Thái Bình.Thời gian trên, bà Trần Thị D. (59 tuổi, trú tại xã Hợp Tiến, Đông Hưng, hành nghề bơm gas bật lửa dạo) điều khiển xe đạp lưu thông đến Km68+200 thì rẽ sang đường. Đúng lúc này, xe khách biển số Lào Cai, do anh Lưu Quang Nghĩa (39 tuổi) điều khiển, chạy từ phía sau lao tới tông trúng vào xe đạp của bà D.Cú va chạm khiến nạn nhân ngã xuống đường, bình gas mini chở trên xe đạp phát nổ, bà D. bị thương và bỏng nặng toàn thân.Sau tai nạn xảy ra, Công an huyện Đông Hưng đã có mặt tại hiện trường, đưa bà D. đi cấp cứu, điều tra nguyên nhân vụ việc.Về phía nạn nhân, sau khi được đưa đến Bệnh viện đa khoa tỉnh Thái Bình cấp cứu. Do bị bỏng nặng, có nguy cơ nhiễm trùng cao, bà D. đã được làm thủ tục để chuyển lên viện Bỏng Trung ương để tiếp tục điều trị.",Người phụ nữ bơm gas bật lửa dạo bỏng nặng sau tai nạn với xe khách,"
Bà D. rẽ sang đường thì bị xe khách chạy cùng chiều tông từ phía sau. Va chạm khiến bình gas mini trên xe đạp phát nổ, nạn nhân bỏng nặng.
","
09:18 12/09/2017
"
"Khoảng 8h15 ngày 20/9, bà Nguyễn Thị Nửa (57 tuổi, ngụ ấp 5, xã Nhị Thành, huyện Thủ Thừa, Long An) chạy xe đạp trên đường ra công ty để đi làm. Khi đến đoạn Km 1941+500 quốc lộ 1, thuộc khu vực ấp 5, xã Nhị Thành, xe đầu kéo container mang biển kiểm soát TP.HCM, lưu thông theo hướng Sài Gòn về miền Tây, chạy lấn vào lề và xảy ra va chạm với xe đạp, khiến bà Nửa té bất tỉnh.Ngay sau đó, tài xế điều khiển xe chạy khỏi hiện trường, bỏ trốn. Người đi đường phát hiện và đuổi theo xe đầu kéo 500 m, đến giao lộ có đèn tín hiệu giao thông thì phương tiện bị chặn lại. Tài xế liền cầm toàn bộ giấy tờ bỏ chạy vào nhà dân.Bà Nửa được người dân địa phương đưa vào bệnh viện đa khoa Long An cấp cứu. Theo bác sĩ, nạn nhân bị gãy xương đùi, chấn thương sọ não, tình trạng rất nguy kịch. Tài xế xe đầu kéo được xác định tên Nguyễn Văn Tú (25 tuổi, ngụ quận Thủ Đức, TP.HCM). Hiện vụ việc đang được cảnh sát điều tra.",Người dân đuổi bắt tài xế lái xe đầu kéo container bỏ trốn sau tai nạn,"
Sau khi đụng phụ nữ chạy xe đạp khiến nạn nhân bất tỉnh, tài xế lái xe đầu kéo container chạy khỏi hiện trường và bị người dân đuổi theo chặn lại.
","
16:56 20/09/2017
"
"Ngày 22/9, UBND phường Hương Sơ, TP Huế (Thừa Thiên - Huế), cho biết trên địa bàn phường vừa xảy ra tai nạn giao thông người đi xe máy tử vong khi tông phải trâu.Khoảng 22h ngày 21/9, anh Cao Văn Tính (23 tuổi, trú xã Hương Vinh, thị xã Hương Trà) điều khiển xe máy chở một phụ nữ lưu thông trên đường Tản Đà về hướng xã Hương Toàn (thị xã Hương Trà).Khi xe máy anh Tính đang chạy với tốc độ khá cao thì đột ngột xuất hiện một con trâu của người dân đứng chặn ngang giữa đường. Tình huống quá bất ngờ khiến tài xế không kịp xử lý và tông mạnh vào con trâu. Cú va chạm mạnh khiến xe máy của anh Tính bị văng xa hơn 20 m, nạn nhân tử vong tại chỗ. Người phụ nữ ngồi sau xe bị thương được người dân đưa đi cấp cứu ở bệnh viện. Riêng con trâu bị xe máy tông, chết tại chỗ. Sau khi vụ việc xảy ra, lực lượng chức năng đã đến hiện trường điều tra và xác minh chủ sở hữu của con trâu.","Tông phải trâu giữa đường phố, một người tử vong tại chỗ","
Sau cú tông mạnh vào con trâu, xe máy của anh Tính bị văng xa hơn 20 m, nạn nhân tử vong tại chỗ. Người phụ nữ ngồi sau xe bị thương được người dân đưa đi cấp cứu ở bệnh viện.
","
11:46 22/09/2017
"
"Khoảng 1h30 sáng 23/9, ôtô tải mang biển kiểm soát 82K. do tài xế Lê Văn Hùng (50 tuổi, trú huyện Đăk Tô, Kon Tum) điều khiển trên đường Hồ Chí Minh, theo hướng Gia Lai đi Kon Tum. Khi đến Km 1571+300, ôtô tải xảy ra va chạm với xe khách mang biển số 47B. do anh Phạm Ngọc Thái (trú tại Buôn Ma Thuột, Đắk Lắk) lái theo hướng Gia Lai - Đắk Lắk.Hai chiếc ôtô phía trước va chạm quá bất ngờ khiến chiếc xe khách giường nằm mang biển số 17B. do anh Đào Văn Sơn (48 tuổi, trú tại Thái Bình) điều khiển phía sau, không kịp phanh nên húc thẳng vào đuôi chiếc xe khách biển số 47B.Vụ tai nạn khiến 2 xe khách và ôtô tải hư hỏng phần đầu. CSGT phải dùng hai chiếc xe cứu hộ kéo hai ôtô ra để giải cứu hành khách mắc kẹt trên xe. Hậu quả, phụ xe trên ôtô tải tên Biên (trú tại Đăk Tô, Kon Tum) tử vong tại chỗ, tài xế Lê Văn Hùng cùng nhiều hành khách bị thương được chuyển đến bệnh viện Quân y 211 cấp cứu.Hiện các lực lượng chức năng vẫn đang tiến hành điều tra nguyên nhân vụ tai nạn.","3 ôtô tông liên hoàn, một phụ xe thiệt mạng và nhiều người bị thương","
Vụ TNGT khiến hai chiếc xe khách và ôtô tải hư hỏng phần đầu. Các chiến sĩ CSGT phải dùng hai chiếc xe cứu hộ kéo hai ôtô ra để giải cứu hành khách còn mắc kẹt.
","
13:36 23/09/2017
"
"Vụ tai nạn giao thông xảy ra vào trưa 25/8 trên đường Hồ Chí Minh (thuộc địa phận phường An Lạc, thị xã Buôn Hồ, Đắk Lắk) giữa ôtô tải và xe máy khiến người phụ nữ đang mang bầu 3 tháng tử vong tại chỗ.Theo thông tin ban đầu, thời điểm trên xe tải do tài xế Hồ Văn Thiện (49 tuổi, ngụ huyện Krông Buk) điều khiển lưu thông theo hướng TP Buôn Ma Thuột đi Gia Lai.Khi xe tải đến địa điểm trên, tài xế Thiện bất ngờ chuyển hướng vào quốc lộ 29 thì xảy ra va chạm với xe máy do chị Nguyễn Thị Kim Ngân (19 tuổi, ngụ thị xã Buôn Hồ) điều khiển đi cùng chiều.Cú tông mạnh khiến chị Ngân ngã đập đầu xuống đường tử vong tại chỗ. Nạn nhân vừa kết hôn và đang mang bầu 3 tháng.Cơ quan chức năng xác định nguyên nhân ban đầu của vụ tai nạn do tài xế Thiện chuyển hướng không đảm bảo an toàn.",Thai phụ bị xe tải tông tử vong,"
Ôtô tải bất ngờ rẽ trái vào quốc lộ 29 rồi va chạm với thai phụ lưu thông cùng chiều khiến nạn nhân ngã xuống đường tử vong.
","
19:27 25/08/2017
"
"Vụ tai nạn giao thông xảy ra vào khoảng 3h30 ngày 25/8, trên đường Hồ Chí Minh (đoạn qua xã Cuôr Đăng, huyện Cư Mgar, Đắk Lắk) giữa ôtô cấp cứu và xe máy, khiến 2 người thương vong. Theo thông tin ban đầu, thời điểm trên ôtô cấp cứu mang biển kiểm soát 51B-196… (chưa rõ người điều khiển) lưu thông trên đường Hồ Chí Minh theo hướng TP Buôn Ma Thuột đi thị xã Buôn Hồ. Khi ôtô đến địa điểm trên đã va chạm trực diện xe máy mang biển kiểm soát 47H1-335... do hai thanh niên điều khiển lưu thông theo chiều ngược lại.Vụ va chạm khiến 2 nạn nhân văng cách hiện trường khoảng 20 m, một người tử vong tại chỗ. Thanh niên còn lại được người dân đưa đi cấp cứu trong tình trạng nguy kịch. Tại hiện trường, xe máy bị biến dạng hoàn toàn, ôtô cấp cứu bị bẹp dúm phần đầu. Sau khi xảy ra tai nạn, tài xế đã rời khỏi hiện trường.Theo thông tin ban đầu, ôtô cấp cứu đang chở bệnh nhân từ TP.HCM đi Hà Nội, khi đến địa điểm trên thì gặp nạn. Ngay sau khi vụ việc, bệnh viện đa khoa Thiện Hạnh điều một chiếc xe cấp cứu khác tiếp tục đưa nạn nhân ra Hà Nội.Tại hiện trường, người dân tìm thấy trên người nạn nhân đã tử vong một sổ hộ khẩu mang tên chủ hộ Nguyễn Quốc Tuấn (24 tuổi, ngụ, thị trấn Phước An, huyện Krông Pắk) cùng chị gái Nguyễn Thị Hồng Mai (25 tuổi) và em trai Nguyễn Quốc Hiếu (21 tuổi). ",Xe cứu thương tông chết người đi xe máy,"
Ôtô cấp cứu đang chở bệnh nhân từ TP.HCM đi Hà Nội, khi qua địa phận Đắk Lắk đã xảy ra va chạm với xe máy, khiến 2 người thương vong.
","
08:36 25/08/2017
"
"Chiều 25/8, Công an huyện Phù Mỹ có quyết định khởi tố vụ án Vi phạm các quy định điều khiển phương tiện giao thông đường bộ dẫn đến vụ tai nạn giao thông khiến 5 người chết và 6 người bị thương trên tuyến tránh quốc lộ 1(thị trấn Phù Mỹ). Đại tá Nguyễn An Ninh, Phó giám đốc Công an tỉnh Bình Định, cho biết do vụ việc có tính chất phức tạp nên toàn bộ hồ sơ vụ tai nạn giao thông đã được chuyển lên cơ quan cảnh sát điều tra công an tỉnh để tiếp tục làm rõ. Trước đó ngày 17/8, sau khi khám nghiệm hiện trường, cơ quan chức năng cho hay nhiều khả năng ôtô đầu kéo chở hai chiếc máy ủi cồng kềnh gây va quệt với xe khách khiến 5 người chết, 6 người bị thương. Trước tình hình này, Phó chủ tịch UBND tỉnh Bình Định Phan Cao Thắng gửi văn bản yêu cầu lực lượng công an, thanh tra giao thông đẩy mạnh tuần tra, kiểm soát, xử lý nghiêm vi phạm của lái xe về các lỗi vi phạm tốc độ, đi sai làn đường, vi phạm nồng độ cồn, chở quá số người quy định, xe chở quá khổ, quá tải...Tỉnh này cũng kiến nghị Bộ Giao thông Vận tải lắp đèn điện chiếu sáng các tuyến đường tránh qua tỉnh và điều chỉnh các nút giao thông nhằm giảm thiểu tai nạn. Trước đó, khoảng 22h ngày 16/8 trên tuyến tránh quốc lộ 1 (đoạn qua huyện Phù Mỹ), xe khách đâm ôtô đầu kéo khiến 5 người chết, 6 người bị thương. Thời điểm này xe khách do tài xế Nguyễn Long Hồ (44 tuổi, ngụ Thừa Thiên Huế) điều khiển chở theo 18 hành khách, chạy trên đường tránh quốc lộ 1 qua huyện Phù Mỹ theo hướng từ nam ra bắc. Đến thôn An Lạc Đông 2, thị trấn Phù Mỹ, xe khách bất ngờ xảy ra va chạm với ôtô đầu kéo do tài xế Nguyễn Văn Hương (38 tuổi, ngụ Ninh Bình) chở theo hai máy ủi chạy chiều ngược lại. Tai nạn khiến 5 người tử vong (4 người tử vong tại chỗ, 1 người tử vong khi đưa đến cấp cứu tại Trung tâm Y tế huyện Phù Mỹ).",Khởi tố vụ tai nạn khiến 5 người chết ở Bình Định ,"
Xác định tính chất nghiêm trọng của vụ tai nạn giao thông giữa xe khách và ôtô đầu kéo khiến 5 người chết, cơ quan điều tra đã quyết định khởi tố vụ án.
","
20:15 25/08/2017
"
"Công an TP Quy Nhơn cho biết khoảng 7h sáng 15/8, ôtô mang biển kiểm soát  82A. chạy từ hướng huyện Tuy Phước về đến đường Trần Hưng Đạo (phường Đống Đa, TP.Quy Nhơn) thì xảy ra tai nạn. Ông Trần Bình (ngụ TP Quy Nhơn, nhà gần hiện trường) cho biết vào thời gian trên, ôtô màu trắng đang chạy nhanh trên đường Trần Hưng Đạo. Khi xe này đến trước nhà số 1223 trên thì tông vào cặp vợ chồng đi xe máy cùng chiều, khiến 2 người văng xuống đường bất tỉnh. Không dừng lại, ""ôtô điên"" tiếp tục húc 5 xe máy khác trước khi dừng lại.Vụ tai nạn khiến 6 người bị thương nặng phải nhập viện cấp cứu, một số khác bị xây xát nhẹ. Nhận tin báo, lực lượng Công an TP Quy Nhơn đến khám nghiệm hiện trường, điều tra nguyên nhân vụ tai nạn. Tại hiện trường, ôtô hư hỏng phần đầu, 6 xe máy nằm la liệt trên đường. Công an TP Quy Nhơn ban đầu xác định tài xế lái ôtô gây tai nạn là Nguyễn Minh Hoàng (50 tuổi, ngụ TP Quy Nhơn). Ông ta khai nhận nguyên nhân gây ra tai nạn liên hoàn là do ôtô mất phanh. ","'Ôtô điên' tông hàng loạt xe máy giữa đường, 6 người bị thương","
Ôtô chạy từ huyện Tuy Phước về TP Quy Nhơn (Bình Định) thì bất ngờ tông 6 xe máy khiến 6 người phải nhập viện cấp cứu.
","
12:57 15/08/2017
"
"Ngày 14/8, lãnh đạo trạm CSGT Madagui (Phòng CSGT Công an tỉnh Lâm Đồng) cho biết vụ tai nạn giữa 2 xe trên đèo Bảo Lộc vào chiều 13/8 là do vượt ẩu, dẫn đến tai nạn chứ không có chuyện “dìu” nhau như thông tin một số báo đưa.Trước khi xảy ra va chạm, 2 xe khách này vượt ẩu, dấu vết để lại hiện trường cho thấy ôtô khách mang biển kiểm soát Bà Rịa - Vũng Tàu (nhà xe Thảo Hồng) và xe khách biển kiểm soát TP.HCM cùng vượt một phương tiện khác tại khúc cua trên đèo.  Tài xế xe mang biển kiểm soát Bà Rịa - Vũng Tàu phát hiện một phương tiện phía trước khi vượt lên, nên đạp thắng gấp và vô tình xe khách mang biển kiểm soát TP.HCM chạy sau tông vào đuôi, hoàn toàn không có chuyện 2 xe “dìu” nhau.Cũng theo trạm CSGT Madagui, lúc xảy ra tai nạn, tốc độ của 2 xe không nhanh, tài xế chỉ vượt ẩu. “Nếu tốc độ nhanh thì tai nạn thảm khốc đã xảy ra. Vụ tai nạn cũng không gây thiệt hại về người. Ngay khi tai nạn xảy ra, lực lượng CSGT đã có mặt và xử lý” lãnh đạo trạm CSGT Madagui nói.Vị này cho biết thêm, không có chuyện tài xế gọi điện thoại cứu nhau khi xe mất thắng. Tai nạn xảy ra là do tài xế xe mang biển số TP.HCM không quen địa hình, khi điều khiển phương tiện xuống đèo đã đạp thắng nhiều, dẫn đến mất phanh.Theo báo cáo nhanh của Ban ATGT Lâm Đồng, vụ tai nạn xảy ra khoảng 15h30 ngày 13/8, tại Km 102, quốc lộ 20 (đoạn thuộc đèo Bảo Lộc, thị trấn Đạ M’ri, huyện Đạ Huoai). Vụ tai nạn làm một hành khách đi trên xe mang biển kiểm soát Bà Rịa - Vũng Tàu bị xây xát, hai xe bị hư hỏng.Nguyên nhân ban đầu được xác định do tài xế xe mang biển số TP.HCM điều khiển không giữ khoảng cách an toàn giữa hai phương tiện nên gây ra tai nạn.“Sau khi vụ tai nạn xảy ra, Công an huyện và Ban ATGT huyện cũng xác nhận không có chuyện 2 xe 'dìu' nhau như thông tin báo chí đưa. Đây là vụ va chạm giao thông bình thường, sau khi xe biển số 51B-054.27 đâm vào đuôi xe 72B-018.06 trong khoảng cách 30 m thì dừng lại, không có chuyện dìu xe”, đại diện Ban ATGT tỉnh Lâm Đồng thông tin.",Không có chuyện 2 ôtô khách 'dìu' nhau trên đèo Bảo Lộc,"
Vụ tai nạn giữa 2 xe khách chiều 13/8 là do ôtô vượt ẩu dẫn đến tai nạn chứ không có chuyện “dìu” nhau như thông tin một số báo đưa.
","
17:14 14/08/2017
"
"Vụ tai nạn xảy ra lúc 7h15 ngày 16/8, tại khu vực ngã 5 giao giữa đường Lê Thánh Tông - Trần Hưng Đạo - Ngô Quyền (phường Tân Lợi, TP Buôn Ma Thuột, Đắk Lắk) giữa ôtô tải và xe máy.Theo một nhân chứng, thời điểm trên chị Phạm Thị Bích Tuyền (25 tuổi, ngụ phường Tân Thành) điều khiển xe máy lưu thông trên đường Lê Thánh Tông.Khi chị Tuyền đến địa điểm trên thì bị ôtô tải mang biển kiểm soát 47C-106… (chưa rõ danh tính tài xế) lưu thông cùng chiều rẽ phải tông trung.Cú va chạm khiến chị Tuyền ngã ra đường và bị bánh sau xe tải cán qua người tử vong tại chỗ. Tại hiện trường chiếc xe của nạn nhân bị kẹt dưới gầm ôtô. Sau khi gây tai nạn tài xế rời khỏi hiện trường.Nhận được tin báo, lực lượng CSGT Công an TP Buôn Ma Thuột đã có mặt phân luồng giao thông, điều tra làm rõ nguyên nhân vụ tai nạn.",Cô gái 25 tuổi tử vong dưới bánh xe tải,"
Cô gái ở Đắk Lắk điều khiển xe máy đến ngã 5 thì bị ôtô tải lưu thông phía sau rẽ phải cuốn vào gầm tử vong.
","
09:49 16/08/2017
"
"Chiều 15/8, Công an TP Quy Nhơn cho biết tài xế lái ""ôtô điên"" tông hàng loạt xe máy trên đường Trần Hưng Đạo (phường Đống Đa) khiến 6 người nhập viện cấp cứu sáng cùng ngày là một bác sĩ chuyên khoa răng hàm mặt ở Kon Tum. Tài xế này được xác định là Nguyễn Minh Hàng, 50 tuổi.  Ông Hàng gây tai nạn khi trên đường từ phố núi về TP Quy Nhơn thăm nhà.Bước đầu kiểm tra, ôtô do ông Hàng lái không bị mất thắng như lời khai ban đầu của ông này. Qua kiểm tra, ông Hàng không say rượu, bia và âm tính với các chất ma túy. Công an TP Quy Nhơn nhận định ông Hàng không bình tĩnh khi lái xe nên đã đạp nhầm chân thắng thành chân ga. Trước đó, sáng cùng ngày, sau khi gây ra vụ tai nạn liên hoàn, làm việc với cảnh sát, ông Hàng che giấu danh tính đã khai mình thành Nguyễn Minh Hoàng và nguyên nhân xảy ra vụ tai nạn là do ôtô mất thắng.",Bác sĩ lái ôtô tông 6 người bị thương nhầm chân thắng thành chân ga,"
Công an TP Quy Nhơn xác định ông Hàng lái ôtô tông hàng loạt xe máy khiến 6 người dân Bình Định bị thương phải nhập viện cấp cứu là bác sĩ ở TP Kon Tum.
","
20:36 15/08/2017
"
"Chiều 30/8, ông Phùng Văn On, Phó trưởng ban An toàn giao thông (ATGT) tỉnh Long An, cho biết cơ quan này đã gửi báo cáo lên Ủy ban ATGT Quốc gia về vụ tai nạn đặc biệt nghiêm trọng giữa hai xe khách trên tuyến cao tốc Trung Lương - TP.HCM.Trước đó, khoảng 19h ngày 29/8, trên cao tốc Trung Lương - TP.HCM (đoạn qua xã Thạnh Phú, huyện Bến Lức, tỉnh Long An) xảy ra vụ tai nạn giao thông giữa hai xe khách. Thời điểm trên, xe khách 50 chỗ ngồi do tài xế Khương Minh Tuấn (49 tuổi, ngụ tỉnh Tiền Giang) điều khiển đã húc vào phía sau xe khách 16 chỗ do tài xế Phan Minh Tuấn (42 tuổi, ngụ tỉnh Bến Tre) cầm lái. Vụ tai nạn gây hậu quả nghiêm trọng.Nguyên nhân được xác định do tài xế xe khách 50 chỗ ngồi không chú ý quan sát phía trước, dẫn đến đụng vào phía sau ôtô 16 chỗ ngồi.Phó trưởng ban ATGT tỉnh Long An cho biết đến sáng 30/8, đã có 2 nạn nhân tử vong, 5 trường hợp hiện đang cấp cứu tại bệnh viện Chợ Rẫy, TP.HCM, 1 trường hợp bị thương nhẹ.Ngày 30/8, Phó thủ tướng Trương Hòa Bình yêu cầu lực lượng Công an tỉnh Long An khẩn trương điều tra, làm rõ nguyên nhân vụ tai nạn và xử lý nghiêm theo pháp luật.",Phó thủ tướng yêu cầu làm rõ vụ tai nạn ở cao tốc Trung Lương - TP.HCM,"
Tai nạn giao thông nghiêm trọng làm chết 2 người, 6 người bị thương trên cao tốc Trung Lương - TP.HCM là do tài xế xe khách 50 chỗ ngồi không chú ý quan sát.
","
20:50 30/08/2017
"
"Vụ tai nạn giao thông xảy ra khoảng 17h ngày 16/8, trên đường liên thôn 1B, xã Ea Mnang, huyện Cư Mgar (Đắk Lắk) khiến bé trai 5 tuổi bị xe lu cán tử vong.Theo một số nhân chứng, vào thời điểm trên, cháu Phạm Minh Đăng (5 tuổi, ngụ thôn 1B) cùng hai bé khác chạy ra khu vực công trình làm đường của thôn để chơi.Tại đây, 3 cháu nhỏ ra đu lên phía sau xe lu nhưng không may cháu Đăng bị tuột tay té xuống đường và bị bánh xe cán qua người tử vong tại chỗ. Sau tai nạn, tài xế xe lu đã rời khỏi hiện trường.Nhận được tin báo, lực lượng Công an huyện Cư Mgar đã có mặt tại hiện trường để điều tra, làm rõ nguyên nhân.",Bé trai 5 tuổi bị xe lu cán tử vong,"
Ba cháu nhỏ đu lên xe lu chơi thì không may bé trai 5 tuổi tuột tay rơi xuống đất bị cán tử vong.
","
21:39 16/08/2017
"
"Sáng 17/8, Chủ tịch UBND tỉnh Bình Định Hồ Quốc Dũng trực tiếp đến hiện trường chỉ đạo cơ quan chức năng tập trung cứu hộ người gặp nạn, chia sẻ đau thương cùng gia đình các nạn nhân trong vụ va chạm giữa xe khách và ôtô đầu kéo ở huyện Phù Mỹ. Lãnh đạo tỉnh này quyết định hỗ trợ mỗi trường hợp bị thương 5 triệu đồng và tử vong là 10 triệu đồng.Theo Công an tỉnh Bình Định, vụ tai nạn thảm khốc xảy ra lúc 22h ngày 16/8 trên tuyến tránh quốc lộ 1 (đoạn qua huyện Phù Mỹ) khiến 5 người chết và 6 người bị thương.Kết quả điều tra bước đầu cho thấy thời điểm này xe khách mang biển số 75B do tài xế Nguyễn Long Hồ (44 tuổi, ngụ Thừa Thiên Huế) điều khiển chở theo 18 hành khách chạy trên đường tránh quốc lộ 1 qua huyện Phù Mỹ từ Nam ra Bắc. Đến thôn An Lạc Đông 2, thị trấn Phù Mỹ, xe khách bất ngờ xảy ra va chạm với xe đầu kéo biển số 35C do tài xế Nguyễn Văn Hương (38 tuổi, ngụ Ninh Bình) chở theo hai máy ủi chạy chiều ngược lại. Tai nạn khiến 5 người tử vong (4 người tử vong tại chỗ, 1 người tử vong khi đưa đến cấp cứu tại Trung tâm Y tế huyện Phù Mỹ).Xe khách bị xé toạc, nát bươm. Giường nằm, hành lý của hành khách bị hất tung cùng trái cây văng vương vãi khắp mặt đường. Xe đầu kéo lao sang sát lề đường, một chiếc xe ủi rơi hẳn khỏi rơ-moóc, chiếc còn lại nằm bấp bênh trên quốc lộ. Trưa cùng ngày, bác sĩ Hồ Việt Mỹ, Giám đốc Bệnh viện đa khoa tỉnh Bình Định, cho hay Bệnh viện đã tiếp nhận 2 nạn nhân trong vụ tai nạn giao thông nghiêm trọng này. Trong đó, nạn nhân Võ Văn Thoại bị chấn thương cột sống, liệt hai chân và Lê Thị Li Na bị chấn thương phần mềm...","Xe khách đâm ôtô đầu kéo ở Bình Định, 5 người tử vong","
Giữa đêm, xe khách mang biển số 75B đâm vào ôtô đầu kéo trên tuyến tránh quốc lộ 1 (huyện Phù Mỹ, tỉnh Bình Định) khiến 5 người chết và 6 người bị thương.
","
10:58 17/08/2017
"
